frame,passer,receiver
25400,24886,25153
25406,25153,24886
25427,25153,24886
25434,24886,24900
25442,24900,25265
25445,25265,24900
25475,25265,24900
25508,24900,25244
25525,25244,25292
25542,25244,24906
25629,24906,25275
25649,25275,25377
25674,25377,25528
25679,25528,25609
25718,25609,25698
25725,25640,25609
25732,25609,25763
25737,25763,25609
25759,25763,25609
25766,25763,25833
25782,25833,25827
25792,25827,25832
25820,25830,25889
25825,25830,25827
25832,25833,25829
25837,25833,25827
25843,25833,25827
25848,25826,25889
25866,25833,25907
25869,25907,25889
25875,25833,25826
25882,25833,25826
25905,25965,25936
25908,25936,25826
25923,25993,25827
25926,25827,25993
25930,25827,25826
25939,25827,25826
25944,25826,25936
25949,25826,25936
25970,25826,26073
25975,26073,25947
25979,26073,25947
26028,25947,26116
26098,26116,25834
26116,25834,26113
26119,26113,26179
26141,26113,26203
26145,26262,26203
26153,25984,26165
26168,26116,26262
26174,26116,26165
26182,26262,26204
26197,26128,26113
26226,26113,26313
26239,26313,25834
26276,25834,26388
26279,26388,25834
26289,25834,26399
26309,26399,26204
26316,26204,26262
26408,26262,26458
26422,26458,26262
26472,26262,26419
26481,26419,26458
26520,26458,26399
26549,26399,26417
26560,26417,26419
26573,26399,26419
26588,26419,26625
26596,26625,26630
26618,26626,26627
26623,26627,26650
26648,26650,26643
26663,26643,26672
26678,26692,26678
26684,26692,26672
26691,26672,26645
26700,26692,26698
26704,26698,26672
26720,26672,26645
26741,26689,26732
26753,26732,26689
26786,26689,26685
26807,26685,26771
26829,26771,26685
26866,26685,26830
26877,26685,26866
26880,26866,26685
26888,26685,26883
26927,26883,26909
26940,26924,26945
26943,26945,26903
26957,26956,26929
26964,26929,26956
27007,26956,26903
27012,26903,26956
27031,26956,26903
27038,26903,27130
27063,26903,27180
27069,27180,27130
27076,27180,27178
27083,27216,26903
27090,26903,27197
27100,27197,27237
27103,27237,27197
27111,27237,27197
27126,27257,27259
27131,27259,27257
27139,27259,27282
27146,27285,27286
27150,27286,27294
27160,27298,27318
27165,27298,27326
27173,27332,27347
27179,27347,27368
27187,27368,27395
27201,27407,27434
27206,27434,27450
27213,27450,27259
27228,27259,27410
27257,27259,27537
27260,27537,27259
27266,27259,27558
27294,27572,27596
27302,27596,27572
27306,27596,27616
27320,27616,27570
27333,27570,27572
27340,27572,27596
27347,27596,27572
27353,27596,27572
27357,27572,27596
27362,27596,27613
27370,27596,27613
27377,27596,27613
27381,27613,27596
27393,27596,27554
27396,27554,27567
27407,27554,27704
27412,27704,27554
27415,27554,27611
27418,27611,27554
27431,27596,27611
27460,27596,27773
27463,27773,27611
27501,27708,27554
27510,27554,27708
27516,27554,27708
27533,27708,27611
27541,27611,27572
27556,27572,27570
27610,27570,27903
27616,27901,27900
27628,27900,27899
27668,27899,27898
27671,27898,27899
27676,27898,27899
27695,28009,28012
27714,28012,28003
27737,28003,28044
27740,28044,28003
27745,28003,28053
27748,28053,28003
27763,28003,28012
27770,28012,28053
27778,28012,28008
27786,28008,28009
27819,28009,28005
27828,28005,28047
27832,28047,28012
27840,28012,28009
27859,28009,28111
27862,28111,28225
27879,28225,28007
27889,28241,28248
27893,28248,28241
27898,28241,28260
27902,28260,28241
27932,28214,28281
27968,28281,28280
27974,28280,28281
28001,28281,28280
28007,28280,28281
28091,28281,28355
28102,28355,28281
28107,28281,28355
28131,28355,28366
28135,28366,28355
28150,28355,28366
28188,28370,28366
28201,28366,28370
28207,28370,28366
28246,28366,28281
28273,28366,28396
28313,28396,28366
28400,28366,28416
28454,28416,28281
28464,28281,28416
28506,28416,28474
28514,28474,28490
28523,28495,28477
28531,28477,28495
28551,28495,28474
28582,28474,28495
28658,28474,28494
28705,28494,28495
28792,28495,28494
28811,28494,28473
28842,28473,28754
28855,28724,28754
28864,28754,28768
28872,28754,28494
28876,28494,28790
28880,28494,28475
28891,28470,28787
28934,28787,28861
28938,28863,28861
28942,28861,28862
28945,28862,28861
28954,28861,28870
28969,28861,28887
28976,28887,28906
28982,28906,28899
28985,28899,28906
28988,28906,28899
29024,28899,28958
29042,28958,28951
29052,28951,28952
29123,28951,29056
29132,28951,29056
29135,29056,28951
29146,28951,28944
29167,28950,28952
29185,28952,28944
29192,28952,29091
29205,28952,29091
29276,28944,29108
29279,29108,28944
29284,28944,29108
29339,28944,29108
29342,29108,28944
29350,29108,28944
29356,28944,29137
29369,28944,29255
29399,29255,29256
29403,29256,29255
29417,29255,29256
29468,29255,29369
29474,29255,29377
29477,29377,29384
29480,29384,29393
29653,29393,29455
29667,29393,29556
29677,29393,29378
29680,29378,29393
29687,29378,29533
29695,29627,29647
29736,29647,29668
29781,29668,29658
29809,29658,29647
29821,29658,29647
29835,29647,29658
29839,29658,29734
29855,29658,29647
29913,29647,29658
30062,29658,29837
30093,29653,29668
30096,29668,29653
30146,29653,29773
30150,29653,29773
30158,29773,29668
30187,29668,29919
30194,29668,29773
30200,29862,29877
30240,29877,29860
30267,29860,29935
30271,29860,29393
30275,29393,29668
30288,29668,30032
30301,29935,29875
30312,29668,29976
30340,29976,29668
30364,30136,29668
30424,29668,29875
30437,29875,30136
30477,30136,29875
30491,29875,30031
30500,30031,30184
30503,30184,29875
30516,29875,30032
30529,29875,30032
30548,29875,29860
30557,29860,29875
30662,29875,29668
30672,29668,29875
30712,29875,30078
30718,29875,29668
30770,29668,30355
30791,30355,29941
30879,29941,29668
30883,29668,30482
30911,30482,30434
30920,30482,30434
30929,30434,29941
30964,29941,30381
30990,30381,30298
31001,30298,29941
31027,30298,29941
31030,29941,30298
31042,30298,29941
31047,29941,30298
31051,30298,29941
31058,30298,29941
31062,29941,30596
31065,30596,29941
31071,29941,30596
31099,29941,30298
31110,30298,29941
31115,30319,29862
31119,30596,30319
31146,29941,30679
31151,29941,30298
31161,30298,30753
31180,30753,30298
31218,30298,30753
31226,30753,30298
31235,30298,30319
31256,30319,30746
31262,30746,30335
31277,30335,30319
31307,30319,30298
31354,30298,30296
31373,30296,29668
31427,29668,30482
31430,30482,30688
31434,30688,30482
31442,30482,30939
31460,30939,30933
31480,30933,30863
31491,30863,30933
31531,30933,30863
31555,31104,31125
31566,31125,31151
31574,31125,31151
31579,31125,31191
31582,31191,31125
31592,31206,31234
31626,31191,31443
31676,31473,31476
31732,31476,31594
31759,31594,31592
31822,31592,31660
31829,31660,31664
31834,31674,31664
31839,31674,31675
31846,31675,31674
31849,31674,31675
31856,31675,31753
31861,31753,31757
31892,31753,31681
31900,31681,31888
31908,31888,31887
31919,31887,31911
31925,31911,31887
31961,31887,31984
31975,31984,32003
32004,32003,32018
32040,32018,32020
32053,32020,32013
32107,32013,32026
32146,32026,32052
32171,32052,32031
32181,32031,32032
32188,32032,32031
32252,32053,32052
32274,32052,32101
32284,32101,32032
32352,32032,32053
32355,32053,32182
32364,32053,32026
32375,32026,32129
32378,32129,32052
32382,32052,32013
32397,32013,32129
32402,32129,32013
32405,32013,32052
32428,32129,32270
32431,32270,32013
32460,32129,32270
32463,32270,32129
32501,32301,32026
32504,32026,32013
32508,32026,32013
32511,32013,32026
32516,32013,32053
32524,32026,32013
32577,32026,32270
32586,32270,32026
32614,32026,32307
32620,32307,32310
32631,32310,32315
32672,32315,32409
32705,32409,32384
32810,32384,32560
32849,32560,32686
32864,32677,32560
32867,32560,32711
32871,32711,32677
32877,32560,32832
32881,32832,32828
32890,32828,32816
32911,32816,32819
32926,32819,32826
32934,32826,32925
32944,32923,32929
32949,32929,32923
32957,32923,32925
32980,32941,33000
32986,33000,32941
32990,32941,33042
33001,33057,33063
33007,33057,33064
33016,33064,33065
33048,33064,33055
33066,33055,33057
33092,33057,33119
33107,33119,33057
33119,33057,33055
33130,33055,33064
33133,33064,33055
33136,33055,33063
33140,33055,33063
33145,33063,33055
33156,33055,33063
33166,33063,33055
33169,33055,33063
33192,33055,33091
33234,33091,33055
33275,33055,33244
33280,33244,33055
33288,33055,33244
33295,33244,33055
33298,33055,33064
33311,33064,33060
33318,33060,33065
33321,33065,33060
33325,33065,33060
33335,33065,33286
33339,33286,33342
33370,33342,33356
33402,33342,33286
33421,33286,33377
33433,33377,33060
33437,33060,33065
33463,33065,33064
33476,33064,33403
33525,33403,33064
33535,33064,33403
33546,33403,33371
33556,33371,33519
33563,33371,33519
33567,33519,33371
33625,33371,33519
33628,33519,33407
33633,33371,33519
33649,33519,33407
33655,33561,33371
33662,33561,33371
33665,33371,33656
33679,33371,33656
33694,33371,33617
33712,33617,33371
33726,33624,33371
33791,33371,33624
33795,33624,33054
33800,33624,33764
33803,33764,33656
33827,33764,33371
33852,33371,33555
33873,33555,33519
33878,33519,33811
33886,33811,33601
33891,33601,33555
33895,33601,33555
33898,33555,33772
33902,33772,33555
33925,33772,33821
33947,33821,33983
33958,33807,33983
33995,33983,33812
34069,33812,33912
34081,33912,33915
34150,33915,34208
34174,33915,33812
34179,33812,34383
34182,34383,33915
34185,33915,33690
34196,33915,34439
34202,33915,33844
34223,33844,33915
34233,33915,33914
34237,33914,34400
34241,34400,34439
34246,34439,34486
34249,34486,33853
34255,34486,33853
34260,34486,34530
34267,34530,34554
34286,34530,34543
34308,34543,34618
34312,34618,34543
34365,34543,34557
34377,34568,34543
34394,34543,34577
34403,34543,34656
34406,34656,34661
34413,34655,34672
34421,34672,34661
34431,34672,34793
34436,34793,34785
34439,34785,34671
34444,34845,34857
34459,34853,34672
34463,34672,34968
34479,34968,34951
34515,34968,34951
34529,34951,34990
34568,34990,34952
34595,34952,34959
34607,34959,34960
34628,34960,34977
34632,34960,35113
34640,35113,34962
34647,35128,34962
34693,34962,35128
34704,35128,34962
34708,34962,35174
34723,35174,34962
34765,35174,34990
34768,34990,35174
34772,35174,35225
34779,35225,35204
34783,35225,34990
34791,34990,34960
34798,34960,34952
34805,34952,35238
34815,35238,35280
34821,35280,35306
34833,35306,35320
34839,35306,35280
34842,35280,35384
34846,35384,35280
34851,35280,35320
34867,35280,35320
34876,35320,35382
34882,35382,35370
34888,35320,35370
34900,35370,35320
34905,35320,35370
34909,35370,35382
34913,35382,35434
34922,35382,35299
34926,35382,35299
34949,35382,35370
34957,35306,35382
34981,35553,35554
34984,35554,35553
35002,35553,35554
35005,35554,35553
35027,35553,35668
35032,35668,35553
35058,35553,35554
35077,35553,35735
35090,35553,35774
35095,35774,35775
35119,35774,35826
35141,35774,35874
35165,35868,35914
35171,35914,35868
35175,35914,35868
35206,35914,35945
35213,35945,35928
35217,35928,35945
35254,35945,35982
35261,35982,35945
35359,35945,36024
35366,36024,36044
35377,36044,36063
35395,36063,36090
35402,36063,36090
35421,36090,36044
35427,36165,36155
35534,36165,36201
35540,36201,36165
35544,36165,36246
35547,36246,36165
35556,36246,36165
35591,36273,36286
35612,36286,36292
35615,36292,36294
35691,36294,36286
35703,36286,36267
35715,36267,36284
35721,36273,36306
35744,36306,36273
35748,36273,36306
35761,36291,36425
35781,36425,36284
35796,36425,36435
35799,36435,36425
35803,36435,36425
35810,36435,36284
35815,36435,36437
35856,36437,36425
35863,36425,36437
35887,36425,36435
35894,36425,36807
35912,36807,36847
35917,36807,36291
35922,36291,36807
35947,36435,36807
35951,36807,36896
35954,36896,36425
35957,36425,36807
35968,36905,36921
35971,36921,36929
35980,36921,36953
35996,36905,36994
36009,36905,37068
36012,37068,37081
36016,37081,37068
36021,37068,37130
36040,36905,37181
36046,37181,37182
36050,37181,37182
36062,37177,37181
36069,37181,37177
36082,37177,37182
36094,37177,37181
36123,37177,37181
36126,37181,37177
36130,37177,37183
36140,37242,37274
36151,37219,37291
36165,37285,37219
36193,37285,37279
36216,37279,37274
36220,37274,37279
36233,37306,37285
36241,37285,37306
36253,37285,37306
36277,37306,37279
36292,37483,37495
36295,37495,37483
36359,37483,37523
36397,37483,37578
36402,37483,37603
36438,37483,37695
36495,37695,37697
36501,37704,37706
36586,37706,37707
36599,37707,37698
36617,37698,37785
36628,37785,37698
36636,37698,37785
36642,37785,37698
36649,37698,37706
36670,37706,37697
36674,37697,37706
36691,37707,37697
36696,37707,37697
36703,37697,37707
36709,37785,37707
36714,37785,37704
36732,37704,37707
36736,37853,37707
36770,37707,37733
36774,37733,37707
36782,37733,37706
36807,37706,37912
36833,37785,37706
36877,37706,37897
36899,37897,37707
36971,37707,37701
36975,37701,37707
36979,37707,37701
36989,37707,37775
36998,37775,37707
37034,37707,37787
37037,37787,37701
37043,37787,37945
37051,37775,37897
37054,37897,37697
37065,37897,38019
37081,38019,38053
37085,38019,38053
37097,38019,38057
37123,38019,37697
37140,37697,38019
37143,38019,37697
37151,37697,37897
37165,37897,38116
37171,37897,38116
37180,37897,38113
37184,38113,37697
37197,37697,38113
37216,37697,38131
37223,38125,37697
37230,38125,38116
37237,38125,38116
37252,38243,38116
37256,38243,38116
37262,38243,38116
37267,38243,38116
37280,38116,38221
37285,38221,38116
37288,38116,38125
37309,38125,38232
37328,38232,38196
37340,38196,38139
37348,38196,38139
37353,38196,38139
37382,38196,38200
37391,38200,38196
37397,38200,38055
37403,38232,38125
37415,38125,38200
37420,38200,38125
37428,38055,38200
37436,38311,38185
37455,38311,38232
37461,38200,38196
37466,38221,38196
37470,38196,38200
37476,38232,38378
37481,38378,38232
37489,38378,38113
37496,38113,38378
37501,38378,38113
37510,38113,38378
37513,38378,38466
37533,38378,38311
37543,38311,38113
37572,38113,38469
37579,38469,38397
37591,38469,38146
37599,38146,38397
37604,38146,38397
37612,38397,38146
37617,38185,38336
37636,38336,38146
37642,38146,38336
37679,38336,38185
37734,38185,38546
37739,38546,38185
37742,38185,38618
37750,38618,38546
37755,38546,38618
37760,38618,38546
37763,38546,38618
37780,38618,38546
37785,38546,38618
37796,38546,38618
37802,38546,38185
37807,38546,38618
37823,38618,38700
37857,38698,38716
37866,38716,38705
37870,38705,38703
37882,38705,38709
37892,38709,38715
37922,38715,38703
37926,38703,38715
37931,38715,38709
37959,38715,38798
37983,38798,38889
38083,38889,39001
38156,39001,39027
38162,39038,39043
38177,39043,39035
38210,39035,39052
38234,39052,39034
38304,39034,39200
38312,39216,39235
38345,39235,39228
38349,39283,39228
38364,39283,39224
38367,39224,39283
38371,39283,39224
38385,39224,39216
38403,39216,39295
38406,39295,39216
38411,39216,39224
38434,39224,39380
38440,39380,39236
38451,39236,39372
38458,39228,39405
38472,39228,39225
38505,39225,39405
38522,39405,39225
38544,39226,39405
38547,39405,39226
38556,39405,39226
38564,39235,39405
38572,39405,39518
38584,39518,39436
38598,39436,39475
38608,39436,39460
38613,39460,39436
38622,39460,39436
38628,39436,39742
38661,39742,39769
38701,39769,39779
38719,39779,39767
38731,39767,39768
38736,39767,39768
38750,39768,39767
38759,39767,39763
38772,39763,39833
38776,39833,39795
38787,39795,39834
38801,39834,39901
38811,39901,39917
38814,39917,39901
38840,39901,39915
38846,39901,39834
38870,39834,39918
38879,39918,39843
38903,39901,40009
38956,40009,40013
38976,40009,40023
38987,40009,40028
39060,40028,40078
39103,40078,40085
39138,40085,40097
39175,40095,40105
39185,40105,40095
39275,40095,40142
39293,40139,40161
39297,40161,40167
39309,40167,40170
39314,40167,40170
39329,40170,40167
39338,40170,40161
39374,40161,40234
39379,40234,40161
39394,40234,40255
39415,40234,40311
39454,40234,40279
39481,40279,40234
39491,40234,40398
39518,40398,40412
39524,40412,40398
39532,40398,40405
39545,40405,40398
39548,40398,40405
39551,40405,40398
39565,40398,40510
39612,40510,40398
39619,40398,40510
39640,40510,40449
39669,40449,40590
39687,40590,40593
39709,40590,40593
39712,40593,40590
39718,40590,40593
39721,40593,40590
39788,40590,40545
39812,40545,40590
39819,40590,40545
39823,40545,40590
39828,40628,40649
39831,40649,40630
39840,40630,40660
39845,40660,40630
39848,40630,40660
39852,40660,40630
39858,40630,40660
39862,40660,40630
39868,40630,40628
39872,40649,40630
39876,40630,40660
39884,40700,40660
39891,40700,40660
39895,40660,40700
39905,40660,40727
39969,40727,40818
39975,40832,40851
39982,40841,40842
39993,40898,40905
39996,40905,40927
39999,40927,40942
40005,40949,40942
40008,40942,40728
40018,40942,40968
40029,40983,41015
40037,41053,41052
40041,41055,41045
40046,41050,41078
40049,41078,41091
40064,41137,41090
40067,41090,41137
40101,41137,41174
40108,41174,41137
40133,41137,41174
40137,41174,41137
40142,41174,41137
40188,41231,41151
40201,41151,41283
40218,41283,41296
40237,41283,41303
40244,41303,41308
40253,41308,41283
40257,41313,41283
40263,41333,41283
40267,41333,41283
40273,41283,41333
40278,41333,41350
40287,41350,41283
40301,41333,41350
40320,41379,41389
40335,41283,41396
40346,41283,41299
40360,41299,41283
40388,41283,41299
40460,41299,41537
40466,41537,41536
40469,41536,41537
40482,41536,41554
40487,41554,41560
40539,41560,41554
40542,41554,41560
40594,41595,41572
40624,41572,41640
40641,41640,41659
40678,41640,41685
40742,41692,41693
40800,41693,41734
40969,41734,41805
40972,41805,41734
40990,41734,41837
40997,41803,41734
41004,41803,41858
41012,41858,41887
41016,41887,41734
41020,41887,41734
41023,41734,41901
41027,41901,41734
41033,41734,41924
41045,41924,41950
41050,41950,41956
41053,41956,41975
41077,41956,42014
41116,42047,42039
41371,42039,42137
41378,42147,42142
41390,42147,42142
41397,42142,42147
41406,42147,42141
41422,42142,42144
41445,42144,42147
41455,42147,42185
41464,42185,42144
41469,42185,42144
41476,42144,42171
41489,42171,42204
41495,42143,42204
41501,42204,42185
41507,42204,42144
41517,42144,42143
41522,42144,42204
41530,42143,42259
41536,42204,42143
41542,42204,42144
41549,42236,42147
41555,42147,42236
41558,42236,42147
41563,42283,42147
41573,42147,42236
41586,42147,42236
41592,42236,42147
41613,42147,42137
41619,42137,42147
41640,42147,42283
41670,42137,42274
41676,42367,42139
41679,42139,42367
41691,42139,42374
41698,42374,42370
41719,42370,42415
41727,42415,42376
41733,42376,42403
41745,42376,42403
41750,42586,42403
41760,42403,42586
41768,42586,42403
41772,42403,42586
41779,42586,42403
41785,42403,42586
41792,42586,42612
41828,42612,42718
41842,42612,42784
41916,42805,42841
41925,42841,42815
41942,42855,42875
41982,42875,42872
42036,42872,42924
42081,42924,42862
42167,42862,42865
42184,42865,42864
42195,42864,43007
42221,43007,42955
42234,43007,42924
42250,42924,43007
42284,43007,42877
42288,43007,42877
42325,43007,43105
42344,43007,42864
42403,42864,43007
42421,43007,42865
42433,42865,43007
42473,43007,43317
42481,43317,43349
42485,43355,43317
42492,43317,43389
42501,43391,43395
42507,43395,43317
42516,43317,43433
42519,43433,43425
42525,43440,43317
42529,43317,43477
42540,43512,43484
42547,43516,43535
42551,43535,43560
42563,43595,43584
42616,43584,43588
42623,43590,43588
42639,43596,43687
42646,43687,43601
42653,43601,43655
42671,43655,43657
42678,43714,43749
42685,43749,43755
42696,43755,43749
42714,43763,43749
